24638	245	3	30.05
1548	130	6	10.94
2565	128	11	42.15
1066	2638	4	30.5
14653	102	5	13.94
8	23768	3	15.81
1491	19507	3	39.54
946	188	11	39.87
1424	1158	4	25.7
6111	101	8	8.72
7829	109	4	11.23
102	14185	3	5.31
11800	12	15	41.75
106	19549	4	19.05
4764	9	14	53.96
101	13253	9	28.91
148	3660	5	20.38
688	30482	8	129.79
2022	6289	3	31.95
776	741	5	23.76
113	3399	4	7.12
17624	14	6	11.41
23151	596	3	35.56
2716	219	3	11.31
6607	8854	13	231.84
1664	1	6	26.71
144	590	6	5.18
683	223	5	10.23
2922	175	3	9.96
6091	104	5	9.26
409	252	51	289.49
9284	107	3	7.05
1973	106	11	12.22
535	1655	3	13.87
674	5351	4	34.1
566	833	15	97.88
673	1528	3	14.8
1152	825	17	139.68
1249	2481	3	21.73
987	4553	4	35.44
2139	120	6	12.27
106	124	173	18.57
58	3747	3	12.75
107	2220	15	29.9
1784	12	31	4.5
8721	14	9	8.68
1758	198	8	35.42
2873	550	5	34.72
675	4037	16	170.7
737	200	6	13.44
163	132	24	7.69
3222	127	3	5.94
1181	130	15	44.02
723	16063	4	47.15
701	1527	3	14.95
55652	14	3	13.04
1474	8554	3	32.41
199	816	23	113.79
2810	192	3	10.47
8	2558	8	11.26
1704	13574	4	52
108	3299	7	12.06
5492	26349	7	136.32
11943	5382	3	44.51
14670	102	4	9.43
228	1862	5	19.89
7112	188	15	136.13
2960	14	25	11.51
110	7268	3	6.57
1937	105	13	15.36
381	694	3	6.86
3980	101	13	13.03
102	25163	4	16.18
409	1068	9	47.75
38657	9	3	21.44
25155	12	5	13.92
137	5077	3	10.5
198	4371	3	14.02
247	9391	4	31.18
32544	8	4	28.58
48303	14	3	10.92
1346	1941	5	39.37
17080	131	3	19.36
174	3474	3	11.16
114	3667	3	4.77
5817	104	5	8.79
296	2469	7	40.54
271	3138	5	28
680	446	9	41.56
175	129	42	43.7
101	14710	3	4.16
2207	16	3	4.52
3047	444	6	42.12
112	6023	7	25.62
1103	674	3	12.81
1514	903	3	16.4
3650	122	3	6.16
1039	218	4	9.32
102	11855	3	4.06
12	11111	7	7.99
3527	264	16	131.42
10369	103	3	4.71
398	468	3	5.05
8253	562	5	48.88
3837	5257	3	35.34
34345	106	3	17.9
585	10035	3	27.98
169	3078	3	10.09
1182	2685	4	31.51
423	11031	4	37.93
15177	101	3	4.54
107	3235	10	20.89
1211	349	4	14.63
521	11430	3	28.24
2740	2116	3	25.98
2	276	35	15.78
165	1172	5	11.11
1659	118	5	5.77
2	4967	5	12.21
768	6969	4	37.76
15973	7	7	72.71
125	11424	3	15.02
137	5433	5	23.27
6630	106	3	4.23
34461	248	4	47.79
121	9191	4	19.06
1396	145	5	9.73
239	22546	6	68.66
3466	102	8	4.05
805	3882	10	99.36
23183	14	3	4.11
2846	367	3	15.21
2844	596	12	106.36
343	21345	4	44.09
5309	14	17	15.9
268	2092	3	10.99
330	21	8	4.13
13140	12	6	7.59
434	1671	7	41.15
114	6961	3	9.01
50088	4254	4	84.46
103	8567	5	10.12
44950	12	3	11.16
1041	3443	3	23.06
12445	835	17	248.99
110	37827	3	21
17340	14	9	24.93
219	8651	13	127.53
1613	1854	8	72.47
405	2995	23	219.05
590	309	3	4.63
1461	16806	3	38.12
1421	560	3	13.21
114	6616	5	19.26
103	8848	5	10.44
367	152	7	4.15
1073	116	15	30.49
12	12132	5	3.99
2152	26809	4	63.35
1189	616	15	111.81
173	357	19	48.17
3706	591	4	29.23
104	15055	3	9.45
619	1293	3	13.37
115	1970	7	12.45
114	2649	6	12.34
206	2299	3	9.81
172	2719	3	9.36
12	13749	5	5.39
10267	14	11	18.11
5273	110	3	4.53
238	198	13	18.59
103	12825	7	26.11
472	621	9	41.3
12	27438	3	5.65
534	303	4	7.07
1556	1975	10	96.04
349	885	3	7.6
916	1106	3	14.56
550	14378	3	30.76
109	6869	6	19.46
53337	5287	3	60.55
106	3831	8	15.15
3315	14	26	18.15
263	480	31	160
2294	101	17	8.05
110	3025	7	12.16
264	105	42	4.4
109	2399	21	65.25
139	1885	4	7.71
11596	785	3	31.03
26151	12	3	5.15
169	354	16	34.64
674	155	11	25.83
167	615	10	23.35
4140	396	3	18.49
110	5997	5	13.38
164	4360	4	18.64
129	24920	3	22.44
106	7175	11	43.97
375	1549	6	30.54
7826	8	3	6.44
4914	2273	4	43.52
290	1947	3	10.78
3318	683	4	29.31
1311	468	3	11.68
109	4136	9	25
110	3518	16	57.82
107	126	232	112.83
106	488	32	19.21
2741	320	3	13.85
169	2118	3	7.7
5423	114	4	11.84
1153	827	10	71.51
642	270	3	4.51
164	945	8	21.36
6185	33740	3	55.62
235	4589	4	23.15
10398	173	3	19.51
12606	12	7	9.95
881	21	4	3.88
3017	107	8	12.33
973	109	14	11.19
103	9469	7	20.05
373	1080	3	9.11
1015	33290	4	59.99
3588	128	6	21
2600	115	5	8.76
594	954	3	11.22
116	5069	5	16.76
7556	736	3	27.03
56593	14	3	13.04
172	1465	3	5.61
8925	4542	40	808.86
646	1	4	7.83
1731	323	3	10.84
208	1244	5	15.03
223	12771	6	55.98
3261	133	4	11.34
778	105	20	9.83
268	680	7	21.15
6438	14053	5	84.67
1797	103	18	16.51
333	610	6	17.97
104	13811	9	47.22
2180	112	5	4.63
2510	21919	5	79.79
1566	10982	7	93.76
15831	269	4	38.02
208	3717	7	42.78
6844	12	22	44.01
434	5024	4	29.77
8762	107	3	6.64
8	35155	7	69.33
237	1213	5	16.11
148	3388	9	45.33
1346	1817	3	20.1
436	1071	4	15.57
3999	102	15	24.95
114	7263	3	9.32
945	12	54	4.35
6690	338	4	30.29
464	260	36	192.36
374	362	4	6.33
101	9005	11	28.1
371	987	21	138.97
102	9872	4	5.68
1067	270	5	16.18
27230	14	4	9.6
146	5632	3	12.36
114	5662	3	7.58
425	12156	4	39.09
107	2803	12	24.95
606	273	6	15.31
107	954	14	7.55
138	111	85	20.49
670	1101	4	19.26
472	2016	24	215.83
379	2438	4	21.24
475	139	249	1797.78
5359	5115	3	37.63
855	2527	4	28.38
4006	18656	3	46.33
501	155	6	5.37
22981	9	6	40.42
1013	225	3	5.61
2682	5434	4	46.06
7147	109	4	10.35
2479	658	182	2768.75
381	1086	5	20.19
1936	103	27	45.54
106	15339	4	16.25
3169	821	3	21.06
5408	112	5	13.81
2152	2935	5	49.48
42199	14	4	15.82
125	2569	7	20.44
14239	600	4	43.93
342	468	6	15.4
9	12594	7	35.6
3814	104	7	10.1
167	9422	4	26.86
428	685	4	12.06
1448	409	7	38.1
749	4299	3	22.73
60327	9	3	29.71
10551	313	3	24.08
488	129	12	12.78
101	37769	4	19.52
224	282	10	15.57
16	2956	5	14.88
2764	14	27	12.25
161	3347	4	15.55
191	2783	4	15.88
101	2177	135	558.87
25602	12	3	5.15
101	590	107	105.87
103	1316	34	46.87
3754	221	5	28
16	736	13	25.82
155	137	35	25.12
17640	14	4	4.69
4299	167	11	73.66
2092	16009	4	55.89
12	5169	23	32.84
104	5665	5	8.53
1082	1055	5	30.36
49223	9	3	25.23
863	557	3	10.28
10349	8	6	25.19
962	188	4	7.33
895	1265	6	38.66
481	3014	3	17.42
25191	105	3	14.49
995	616	32	275.55
13	21193	3	24.23
358	3166	3	15.91
23915	274	7	86.56
35402	104	7	64.35
351	468	4	7.71
864	1620	4	24.47
1407	987	15	130.87
415	1029	9	47.21
12613	851	3	32.23
13316	3704	6	94.21
4238	1209	3	25.55
222	252	12	19.85
759	8	23	23.62
102	4144	10	10.82
1210	28799	3	42.25
1718	2420	3	23.58
2616	6391	3	33.81
4659	6155	3	38.05
285	705	3	5.07
1810	1381	3	20.2
105	1285	14	9.41
192	515	13	36.75
1106	725	7	42.39
8	32322	8	79.23
857	16269	4	48.58
394	1166	3	9.93
111	25017	3	18.09
142	41361	3	30.18
8284	102	8	17.78
125	6558	3	10.64
5180	767	3	24.31
110	10221	11	62.79
1985	105	10	8.52
12	23762	6	18.16
8	10395	4	13.55
1506	155	5	11.96
4225	2671	3	30.84
1720	15691	11	175.14
1229	130	11	27.01
102	34633	3	12.97
121	1419	6	7.77
211	511	9	22.11
812	771	3	11.81
1804	109	15	28.43
306	339	25	105.01
3842	107	7	12.9
784	751	8	45.78
122	3521	3	5.95
657	3238	3	19.94
16574	348	3	29.12
5797	101	17	38.58
3580	7226	8	115.89
6817	103	4	4.51
406	10665	4	37.33
121	6624	6	27.97
1920	1165	5	37.63
175	42587	5	63.43
2	8476	7	31.1
1379	147	6	13.83
383	18245	5	56.32
359	2243	13	96.12
1170	38338	3	44.68
518	440	3	6.11
109	10821	10	55.48
5497	1845	18	249.7
12	38790	3	9.68
124	5431	9	46.51
102	17755	3	7.14
4389	1020	20	243.57
310	2620	7	42.42
213	1170	34	226.46
36580	21785	3	67.66
122	664	29	79.59
1833	3174	3	26.05
311	518	22	108.22
12	19005	4	6.01
246	572	4	6.27
245	191	14	20.66
12	5800	14	12.22
107	27198	3	16.23
15	119	11	18.63
128	6959	17	124.82
35908	14	4	14.01
1111	6627	4	40.23
11854	12	6	6.15
104	6629	5	10.19
383	799	4	12.33
12	8180	7	3.88
925	1114	5	29.44
11274	8	3	9.07
221	841	4	8.12
104	2638	14	25.4
102	2407	11	3.89
600	499	3	7.64
189	1099	3	4.76
692	511	5	18.93
1680	1738	4	30.55
28706	1059	6	93.69
15170	9	4	17.93
5290	108	7	19.44
40253	8	6	59.42
190	355	527	5044.23
12	1748	206	674.1
104	268	102	104.53
5895	112	3	6.16
105	398	168	455.99
2175	14433	4	55.22
221	2191	6	28.03
53240	12	4	23.57
107	27333	4	24.35
102	4215	7	4.38
1088	118	12	21.82
55075	12	3	13.29
10032	711	3	29.19
12264	5688	8	138.26
959	390	5	19.32
5619	104	14	50.32
19917	1741	3	40.96
1401	888	53	590.53
146	9225	6	40.98
5171	242	4	24.52
12	7452	12	13.66
6611	970	3	27.57
657	119	9	6.57
1706	139	3	3.9
181	1093	4	7.84
13	425	17	37.61
186	1185	3	5.03
10687	595	12	150.94
183	1834	4	11.78
521	5482	5	42.37
211	1139	4	9.93
125	1745	5	7.86
120	633	16	24.96
2314	201	3	9.61
213	3903	3	13.85
2277	14	49	46.5
1263	105	20	22.65
1355	763	3	14.82
168	9272	9	75.67
4572	201	3	14.42
461	188	6	7.66
1986	383	7	41.96
518	623	3	8.09
412	1324	3	10.94
1736	8935	8	106.86
1871	313	3	11.04
326	5683	5	37.61
101	41773	3	13.53
1558	288	4	14.59
4104	9	20	83.54
443	2833	7	50
532	1988	43	448.27
1013	521	7	36.29
16244	40967	3	66.1
43561	15358	4	93.69
1587	646	3	14.85
10670	12	8	10.23
637	1705	34	339.39
5937	9	3	4.64
164	365	33	113.65
22601	317	3	31.27
14794	108	3	11.46
107	680	28	27.81
1624	103	16	10.05
2299	125	4	6.91
292	139	11	5.26
16489	14	4	4.12
4720	1567	3	27.98
9472	9	3	7.8
499	1911	10	71.85
40599	12	3	9.68
557	295	3	4.03
103	12159	6	19.36
47479	14	4	18.34
1576	2662	4	33.84
112	7800	3	8.13
743	270	3	5.11
1350	162	3	4.85
4793	640	3	22.78
595	4996	5	42.7
298	2887	3	13.54
1637	481	4	19.9
618	483	3	7.77
177	987	4	6.9
4	5219	3	26.16
11704	103	9	35.62
235	2571	6	30.8
146	3561	3	9.09
233	111	36	12.26
5304	123	3	8.86
268	954	5	15.14
116	2354	5	8.24
303	2115	3	11.62
2847	348	3	14.82
2542	21164	4	61.22
496	4279	3	20.22
708	559	5	20.12
205	600	96	701.22
203	371	7	9.49
2688	107	10	16.71
328	4129	77	986.87
142	690	5	4.05
3230	1568	3	25.13
818	24744	4	53.39
591	1592	59	638.57
148	5425	6	32.48
7006	109	4	10.14
4965	107	5	9.09
3010	1519	4	34.73
979	1129	3	15.09
369	1334	3	10.36
3974	327	3	16.82
1453	119	6	7.66
15856	14	4	3.86
2167	1061	5	38.11
167	1571	3	5.69
1693	2000	9	86.53
1943	26561	4	62.3
12	32496	3	7.63
1033	10709	3	31.96
106	2491	17	38.49
11	228	26	187.43
26732	25713	4	90.98
109	3867	5	8.1
230	494	20	80.75
1246	727	13	98.22
1400	785	4	22.52
27361	14	4	9.6
7653	1655	3	32.16
7685	129	4	18.81
101	41412	3	13.53
133	8186	4	20.38
193	41068	3	33.88
10437	105	3	6.83
11461	103	3	5.33
8396	101	5	5.1
15081	3012	3	42.07
170	521	8	13.74
1121	188	7	21.64
109	579	96	300.63
796	2906	3	20.18
7443	103	4	5.28
5394	14	15	11.73
106	1699	31	79.39
108	190	67	25.4
2049	8536	3	34.56
109	2158	7	7.34
4694	135	3	9.83
291	344	9	20.67
137	3380	4	12.35
136	2204	4	8.52
17994	107	3	12.36
227	433	17	58.33
378	321	7	15.73
856	155	14	45.06
133	6541	3	11.79
347	354	7	16.37
507	549	8	33.64
35012	14	3	7.4
331	22921	3	31.62
376	2698	12	92.9
889	3469	3	22.16
12	13443	5	5.13
3704	2666	3	29.82
101	13839	24	147.12
744	494	11	59.56
4675	6138	7	101.04
1795	833	5	33.49
5819	120	3	9.08
1125	191	3	4.93
10134	9	4	13.38
707	34000	3	40.61
113	978	18	34.69
13301	105	4	13.77
5340	185	5	29.83
147	106	161	84.44
101	15428	5	12.22
209	4513	13	102.9
2472	2283	19	235
589	12	186	159.75
103	61063	3	25.28
6499	106	3	4.12
104	10343	4	10.95
101	9877	8	17.4
404	3105	4	24.19
116	6021	3	8.38
5507	14	19	22.54
3074	1570	4	35.27
3942	128	4	11.85
5087	1662	7	79.88
24408	101	3	8.19
1349	1927	4	29.66
329	225	33	133.95
85	615	17	84.5
5755	128	3	9.93
2335	439	17	144.09
4696	169	12	85.98
301	443	6	12.69
3769	698	12	119.24
4855	596	20	227.31
8236	23260	5	96.12
4407	107	4	4.85
109	6410	12	53.39
3403	312	12	94.25
12	42443	4	16.15
28837	14	3	5.99
21538	616	3	35.42
1016	338	5	18.13
40062	12	3	9.68
9134	101	8	15.87
3731	609	3	20.46
101	31473	8	51.61
703	85	3	6
47960	56278	3	81
1786	1661	3	21.23
26660	46295	5	133.45
2296	422	5	29.34
288	324	33	147.89
226	1026	5	13.93
2868	156	3	8.46
5500	107	4	6.67
582	197	42	228.05
12025	12	12	28.19
1152	11601	12	170.28
469	15303	3	30.3
2220	5140	8	99.14
20529	103	6	28.82
12	22633	4	7.9
24783	12	4	8.49
1095	3219	4	32.82
6999	51421	3	62.71
422	266	4	4.8
654	3209	4	28.77
4259	1233	3	25.7
3911	169	4	17.99
336	1003	5	17.98
4260	1603	7	75.94
152	2160	3	6.39
122	2573	5	10.82
39996	9103	3	61.09
273	301	5	4.65
1838	130	4	5.88
3845	115	4	8.88
121	472	14	12.45
120	875	14	25.81
124	1400	12	31.15
125	2049	13	46.89
2184	192	13	75.13
152	577	23	75.32
101	7342	8	11.66
482	3449	7	55.11
23374	108	4	23.03
12	7721	8	4.96
7125	118	4	15.57
7274	4271	4	53.98
4909	6607	9	137.75
14405	45659	4	93.02
2490	2643	3	26.72
2586	102	11	4.77
5488	108	3	4.15
102	4425	18	39.89
10989	103	3	5.07
158	1480	3	4.77
4301	1254	11	124.31
4396	102	10	12.03
253	2271	3	11.11
190	153	71	212.49
255	664	6	15.74
600	2662	4	26.01
101	4155	14	16.6
5197	224	3	16.24
131	1406	5	6.94
2164	877	4	27.21
305	68990	3	45.38
1715	243	3	8.97
101	1428	29	13.61
104	851	16	5.09
103	197	333	567.87
192	1727	3	7.37
790	157	5	6.68
2472	11215	6	84.98
157	3723	6	28.74
7153	5067	6	88.45
914	11067	3	31.41
3307	50314	4	81.96
388	1175	9	48.57
1530	3462	4	36.4
160	4348	11	71.7
424	19727	4	45.39
6478	103	4	4.14
1499	21	4	7.25
465	12790	5	53.17
1059	8222	4	42.19
247	674	7	19.82
12	18703	5	9.07
310	355	6	10.76
278	1878	7	35.53
119	566	11	8.5
122	970	6	4.8
2526	5101	4	44.87
12	16706	7	15.34
183	1250	3	5.23
148	32071	4	39.45
8	60327	3	29.71
392	3543	24	240.62
1414	2420	3	22.33
3364	7070	8	114.21
7062	1163	3	29.21
1001	336	3	7.96
106	11474	6	24.22
1539	926	5	32.78
1031	2469	4	29.57
3240	7218	16	252.76
751	5995	17	205.4
8313	117	4	16.71
969	211	5	12.85
7193	134	4	19.45
29843	14	3	5.99
10220	12221	5	88.75
10422	932	5	57.2
121	6382	3	9.66
906	515	5	21.58
595	28840	3	37.89
107	12773	3	9.54
9073	12858	25	558.28
18930	5844	3	49.22
12669	278	3	24.83
3566	8548	3	38.74
217	3271	19	150.42
305	2783	3	13.47
4895	9	16	67.11
306	2125	5	24.49
12	33619	3	7.63
850	2696	3	20
2695	14	28	12.8
149	682	8	12.74
152	1208	8	21.81
690	142	16	42.71
397	3740	3	17.75
213	4195	6	36.89
272	7877	3	20.8
552	1502	3	13.41
9429	108	3	7.81
4089	174	3	12.26
516	1546	7	42.36
3579	367	4	24.9
523	373	43	290.99
12	24032	4	8.49
1446	111	40	146.16
31378	12	3	6.87
33663	12	3	7.63
1655	878	5	33.11
129	1861	4	5.91
156	1085	6	12.71
6051	10713	3	44.6
57	1599	7	14.15
6629	8377	7	113.59
8	32628	3	19.2
10635	103	4	8.42
10091	328	3	24.24
104	1119	17	11.62
12	657	80	8
2828	351	3	14.83
1305	805	4	22.08
2322	1337	6	51.95
1240	126	40	189.28
11621	6591	8	139.82
2456	114	4	5.01
29773	245	4	45.32
12	4584	13	5.24
107	28285	4	25.29
1089	1395	3	17.05
387	157	18	39.64
1433	820	3	15.54
102	7811	12	34.14
8142	433	15	173.73
28296	2416	4	65.28
1408	155	34	202.37
30357	65425	3	80.77
4629	167	15	113.04
861	1093	3	14.17
158	4189	3	11.38
8431	102	4	4.35
101	5019	14	22.16
992	799	39	371.71
667	1347	4	21
129	1502	6	10.55
662	929	8	46.57
162	1546	3	5.48
4903	14	16	11.3
104	1986	11	10.23
192	1078	15	67.75
1717	21	4	8.28
193	454	8	14.21
390	6346	3	21.65
177	15113	3	22.85
1377	20996	4	55.79
104	3842	9	16.9
15021	6707	3	48.2
7308	121	8	44.19
2014	179	4	12.41
13911	371	5	51.82
1600	1893	3	21.42
9464	484	3	26.33
8443	14	9	8.19
25301	2983	3	47.12
103	21489	5	22.59
3105	102	12	9.88
2052	2628	8	83.72
1334	38153	5	83.5
3003	1853	3	25.6
272	5246	3	17.57
428	959	5	20.34
1412	160	10	36.92
341	533	84	668.87
780	1839	8	60.5
134	14302	3	18.51
278	727	7	22.32
814	1102	6	35.91
26972	992	3	40.31
277	118	293	1482.01
122	1867	9	22.88
119	1211	8	11.45
124	1063	34	135.3
210	705	6	13.99
2510	10528	4	52.68
1201	368	3	9.71
27198	115	3	20.91
149	390	14	21.55
4541	126	9	43.29
518	217	21	85.55
580	131	27	72.75
1270	37479	3	45.2
934	520	3	10.25
1167	7225	19	262.11
552	2792	4	25.74
1464	11841	4	49.1
121	2917	3	4.48
244	1581	9	44.12
336	281	8	15.75
844	104	99	311.54
186	1659	4	11.16
1167	502	3	11.4
124	1729	4	4.61
1977	561	5	30.58
3321	12080	3	41.01
5928	7475	10	164.1
1438	335	7	34.75
895	107	34	57.95
421	460	4	8.92
1916	1396	5	39.56
287	7438	3	20.49
3026	1221	3	23.04
576	127	28	72.48
8668	8918	4	63.79
4370	43399	5	105.99
46265	640	3	43.95
193	1318	4	9.88
141	15504	4	29.28
600	221	18	74.52
104	804	38	51.55
256	2460	6	31.42
10085	857	4	43.03
477	5071	3	21.33
71953	12612	3	72.13
2586	4373	5	56.59
402	8586	3	24.35
2190	121	44	261.82
824	101	81	87.63
132	3744	3	7.63
218	465	7	13.22
1512	9829	4	47.28
8648	12	10	11.63
101	1637	19	3.9
187	729	16	60.49
1744	2147	14	150.71
26658	13	5	50.93
1176	215	4	10.18
128	2907	3	5.3
129	2792	3	5.38
222	1159	10	43.01
132	3434	6	21.85
159	2186	16	88.92
253	457	4	4.98
104	2228	11	12.4
4745	5601	3	37.41
24288	5874	3	51.81
102	6441	6	6.9
386	655	3	6.71
577	2917	8	64.28
6196	8	3	4.86
745	8342	4	39.56
836	8750	4	41.12
2586	136	3	5.8
4343	10748	3	42.04
124	3343	3	5.83
120	2880	17	78.93
121	2223	6	12.7
247	367	5	5.96
7295	678	3	26.28
150	1340	11	38.45
6369	125	5	22.34
4324	121	40	303.29
31673	102	3	12.14
103	33363	3	14.85
622	319	3	5.23
30861	6473	3	55.11
213	1652	6	23.77
621	711	3	9.91
124	1369	12	30.69
1029	305	6	22.16
2562	121	4	6.79
1035	1601	14	125.19
1955	3450	3	27.16
1323	7807	4	43.62
675	8447	3	27.55
2399	1206	8	72.6
3513	694	6	49.98
305	108	83	117.35
391	5179	7	59.06
812	291	4	9.85
14241	14	9	19.24
24156	12	4	8.49
1201	396	4	15.7
186	1012	8	24.73
7222	6227	3	41.51
31158	14	4	11.43
517	1966	3	14.75
8595	11502	4	66.43
123	4657	3	7.94
2462	179	8	38.86
936	366	3	8.26
669	9125	3	28.08
106	8490	3	5.94
1891	421	4	19.9
1382	102	31	26.74
4225	4697	4	49.27
191	667	4	5.16
1617	128	4	4.63
192	1053	10	36.88
19232	9	6	36.69
102	1173	36	29.39
22086	101	3	7.33
2070	5975	8	101.04
7272	14	14	17.89
160	3978	3	11.16
102	3542	10	8.13
14213	102	3	5.31
9344	16417	3	51.85
11947	102	3	4.06
385	3284	3	16.63
574	221	6	12.31
104	5390	8	19.37
2075	133	3	4.24
2041	485	8	54.89
5558	275	45	537.73
19311	14	4	5.74
541	1951	14	112.79
6672	104	43	288.75
132	7036	3	12.1
860	384	17	102.16
417	520	3	5.78
23882	160	3	26.19
12	6278	11	7.48
193	6330	4	24.24
1406	110	14	20.25
896	691	4	17.81
1500	660	3	14.59
157	4883	3	12.31
161	5443	8	51.8
2851	22849	3	45.71
24617	12	3	4.71
101	1010	269	1010.24
482	4877	3	21.08
102	1928	27	31.73
27618	420	3	34.98
9541	590	8	90.3
8620	155	3	16.62
130	720	11	16.8
127	1182	21	71.5
1677	36665	5	85.91
1332	102	21	7.34
159	3583	25	192.95
284	848	3	6.02
762	1787	4	24.19
5519	18478	4	67.61
120	5494	3	8.62
487	1053	33	272.77
137	8495	14	112.78
103	40459	3	17.05
2460	21	3	6.81
71504	14	3	17.42
888	15069	3	33.93
11846	16234	4	74.3
4670	50488	4	85.46
8858	106	6	20.2
2	10108	3	9.73
5658	103	7	11.51
1862	6212	3	31.26
42809	12	4	16.15
273	1473	3	8.77
12	20049	9	30.39
13	3156	8	39.13
4225	843	3	23.39
340	101	198	195.93
150	439	39	144.43
14689	3917	25	512.43
2686	31165	3	48.35
1768	3058	4	36.31
9	15259	3	11.68
12	18460	19	111.95
4384	315	4	25.16
123	358	11	3.86
397	7724	9	90.64
9863	105	3	6.47
343	570	3	5.28
890	283	4	10.25
407	892	5	18.98
921	1189	11	83.68
107	4837	5	8.8
381	2195	3	13.68
108	5481	3	4.15
2066	156	10	43.81
9	622	16	5.8
136	1962	3	4.29
138	712	8	11.08
166	430	249	1972.03
2772	1075	14	144.41
1820	384	11	73.64
109	3908	4	5.15
5200	12	20	24.15
2297	171	5	18.51
1480	2778	5	44.44
4893	5978	62	1262.62
499	1233	9	54.31
1417	101	43	41.76
1979	15240	6	87.87
527	3986	3	20.04
5665	109	4	8.2
113	3254	5	10.33
9176	8	3	7.57
102	14326	7	23.85
148	3807	25	186.24
1352	107	9	4.12
177	2411	4	13.8
175	1052	3	4.03
177	297	29	82.85
332	2198	4	19.14
176	665	28	128.19
101	15136	14	65.98
142	709	32	128.61
178	435	10	18.92
22133	14	12	55.01
1638	169	5	14.7
14292	224	14	164
434	6457	3	22.49
617	167	7	12.27
114	1153	6	4.05
35310	12	3	8.55
118	2293	6	12.27
3358	12	17	4.75
297	477	4	6.26
11252	14	7	7.55
651	3310	4	29.04
12276	101	4	5.92
102	13583	7	22.83
1157	224	3	6.31
112	1184	12	14.49
1728	122	4	4.34
216	31777	4	45.28
115	1092	16	33.52
2566	434	10	75.61
3076	118	5	11.67
31993	14	3	6.64
795	8589	7	79.28
493	642	3	8.1
57716	9	3	29.71
6721	102	9	17.3
5701	12	28	57.01
405	1433	11	69.18
374	110	30	17.34
1480	149	8	23.67
198	1046	13	55.71
1215	305	3	8.27
1115	325	4	13.21
3252	309	8	55.15
61507	8	3	29.71
6901	948	3	27.8
167	1749	3	6.33
134	1931	3	4.14
2168	352	4	19.71
1153	221	3	6.25
2167	223	11	64.36
9261	181	3	19.01
292	14	251	52.91
263	1390	7	30.6
768	1948	4	25.05
15248	8	3	11.68
1277	148	4	5.93
16493	1646	12	194.15
997	13349	5	61.36
886	1498	5	32.07
200	5006	6	38.49
22528	14	13	63.94
1076	167	8	23.39
290	2656	4	19.38
1213	855	3	14.8
607	1833	5	30.54
110	138	92	16.1
1753	2155	3	22.96
4303	118	11	50.99
121	14638	5	32.59
3798	179	5	25.05
324	1033	8	35.42
532	7231	5	46.3
42245	103	3	17.05
229	5748	3	17.15
2890	8	5	4.69
14535	103	6	22.58
12485	14	7	9.48
3915	106	8	15.6
350	289	60	354.42
7208	102	9	18.85
413	991	4	14.48
6189	12	11	7.14
107	5979	4	7.38
23040	12	3	4.32
508	863	5	21.07
135	4366	4	14.63
111	2888	11	29.78
1829	101	41	53.72
3588	7979	3	38.14
147	946	9	20.88
2722	266	9	57.28
1123	135	18	62.97
209	485	4	4.27
17134	17314	3	57.78
114	505	16	13.51
113	133	289	609.63
2571	113	4	4.84
1546	115	18	53.33
29434	12	3	6.22
1187	4411	3	25.8
405	2751	4	23.02
118	5199	5	17.8
11036	114	4	19.05
941	561	4	16.57
219	10649	3	21.73
398	1900	4	19.47
5183	103	7	10.26
2439	255	3	11.63
1994	517	5	29.8
878	9	19	18.45
15579	12	7	14.11
1895	107	23	55.39
12513	102	3	4.48
3621	1469	3	25.57
115	7281	4	14.91
595	3348	7	57.44
8277	32766	4	80.47
103	59368	3	25.28
15643	21	3	21.06
20314	2656	5	78.99
219	10864	4	31.56
40878	102	5	33.55
9272	1194	9	116.15
118	3436	4	8.83
50505	1610	4	75.03
7108	8179	3	43.57
2370	293	3	12.15
4468	11619	5	77
3196	57	6	19.32
173	114	64	60.25
144	2025	3	5.3
102	14538	3	5.5
112	537	68	188.19
111	164	91	76.84
102	42029	4	23.57
11395	104	3	7.3
229	5531	10	80.67
6399	9839	3	44.31
856	201	6	15.14
922	146	4	3.85
10308	550	3	27.85
1080	2692	7	61.8
1306	4855	6	62.6
4316	21748	4	67.24
106	5671	12	42.75
987	1233	5	31.14
8901	901	3	29.57
538	2119	4	23.02
22047	9	3	14.87
7596	115	29	235.93
4929	14858	10	180.94
200	1441	3	6.69
110	936	29	56.4
1121	169	4	7.38
196	948	3	4.43
134	778	8	11.39
167	866	6	12.24
1183	115	7	6.55
2169	132	4	7.61
135	128	109	156.22
1147	127	6	7.21
674	435	7	28.58
290	251	25	86.02
4694	103	19	57.65
7397	14	8	3.96
3208	176	4	16.56
2077	4905	3	30.27
121	3364	11	46.06
2856	111	6	9.79
19410	14	7	17.83
872	125	8	9.42
1511	3685	4	36.81
21553	279	4	42.51
11994	185	3	21.38
3099	1942	3	26.23
1865	7643	4	46.26
523	101	85	43.21
252	452	8	18.91
1268	712	3	13.97
287	432	6	11.96
4301	12	32	51.38
3216	191	3	11.39
5833	1599	5	54.93
157	189	24	29.05
12	884	60	5.85
16421	103	4	13.02
697	291	4	8.73
8	32359	8	79.23
13347	101	15	66.37
599	1081	3	11.96
1528	102	18	5.99
2553	12	37	28.75
11022	101	4	4.88
104	5843	15	57.64
12	6584	10	6.36
927	545	3	10.49
457	18043	3	31.51
1025	1898	10	86.17
155	5094	3	12.57
